Length,Ratings,Review,Relevant
lenfive,ratingone,"hope this gets fixed soon!
",non-info
lentwo,ratingfive,"fun ish
",non-info
lentwo,ratingfour,"great game.
",non-info
lentwo,ratingfive,"amazing game
",non-info
lenseven,ratingfive,"big step up from temple run original.
",non-info
leneight,ratingfive,"amazing game great upgrades and pretty good graphics
",non-info
lenfour,ratingthree,"im enjoying this game.
",non-info
lenfour,ratingfive,"i realy like it
",non-info
leneleven,ratingfive,"been playing and competing with friends ever since it came out.
",non-info
lennine,ratingfive,"just three words to explain  amazing great n awesome.
",non-info
lenfive,ratingfive,"its a great fun game!
",non-info
lennine,ratingfive,"its is better than templerun in case of graphics.
",non-info
lenten,ratingfive,"but the guy should run faster as in temple run.
",non-info
lentwelve,ratingfive,"it would make the game better than temple run in every aspect.
",non-info
lenfive,ratingfour,"there are major improvements over tr1.
",non-info
lensix,ratingfive,"i have to play trample run2.o:-)
",non-info
lenfour,ratingfive,"superb nd excellent game
",non-info
lensix,ratingone,"i contacted imangi inquiring about it.
",non-info
lennine,ratingthree,"runs smoother than temple run 1  nice new concepts used.
",non-info
lenthirteen,ratingthree,"i play on a s3 and i say that the game is very fun.
",non-info
lenten,ratingfive,"this is one of the best game i ever played.
",non-info
lenthree,ratingfive,"very good graphics.
",non-info
lenfour,ratingfive,"far better than part 1.
",non-info
lenfive,ratingfive,"much better than 1, so addictive!
",non-info
lensix,ratingfive,"awsom.game.lauch temple run 3 soon
",non-info
lenthree,ratingfive,"reli good game.
",non-info
lennine,ratingfive,"this one is tough but it remains an addiction.
",non-info
lenfour,ratingfour,"i still like de 1st 1
",non-info
lentwo,ratingfive,"nice game
",non-info
lensix,ratingfive,"it is just an awesome game!
",non-info
lensixteen,ratingfive,"i think this is the best working game on android, the negative point: its too addicted
",non-info
lenseven,ratingfour,"great graphics and new kinds of obstacles.
",non-info
lentwo,ratingfive,"temple run 2
",non-info
lenthree,ratingfive,"nice i loved
",non-info
leneight,ratingfive,"is better of temple run i, more options
",non-info
lentwentyfour,ratingfive,"i never in stalled the first one because i played it on other peoples phones and i saw this one and its way better!
",non-info
lenten,ratingfive,"i love this game, thanx for fixing the problem! -jenna
",non-info
lennine,ratingfive,"great game, 1 of the best running games out there
",non-info
lentwo,ratingfour,"temple run 2
",non-info
lenseven,ratingfive,"and the graphics are better than expected.
",non-info
lentwo,ratingfive,"absolutely fantastic!
",non-info
lenfifteen,ratingfive,"it doesnt lag on my pone as much and the graphics are much more exciting.
",non-info
lenfourteen,ratingfive,"so one day i'm just playing the good old temple run,  when bam!
",non-info
lentwo,ratingfive,"awesome game
",non-info
lenfive,ratingfive,"finally deserves the full 5 stars.
",non-info
lenfour,ratingfive,"the graphics are awesome!
",non-info
lenthree,ratingfive,"exciting fun game!
",non-info
leneight,ratingfive,"great game better graphics and a bigger monkey
",non-info
lensix,ratingfour,"before the update i was level 6?
",non-info
lentwo,ratingfive,"excellent game
",non-info
lensix,ratingfour,"game s very nice to play.
",non-info
lenfour,ratingfour,"still hvg few bugs.
",non-info
lenseven,ratingfour,"gr8 app way much btr dan temple run 1
",non-info
lenfour,ratingfive,"great game better sequel
",non-info
leneight,ratingfive,"can't ask for more from this game.
",non-info
leneleven,ratingfive,"i love temple run 1 & 2 and i think everyone sholud have it!
",non-info
lenfive,ratingfive,"clever tricks, traps and surprises.
",non-info
lenfour,ratingfive,"lovin da new templerun.
",non-info
lenfifteen,ratingfive,"objectives are specific when u r playing game more conscious about the given objectives only.
",non-info
leneight,ratingfive,"loved the first one love the second one
",non-info
lenfour,ratingfive,"so please download it.
",non-info
lenfive,ratingfive,"i can't stop playing.
",non-info
lentwo,ratingfive,"awesome game.
",non-info
lentwo,ratingfive,"game regardz.
",non-info
lentwo,ratingfour,"fun game
",non-info
lentwo,ratingfive,"better game
",non-info
lenfour,ratingthree,"plz fix it fast.
",non-info
lenseven,ratingfive,"excellent game, much better than the first
",non-info
lensixteen,ratingfive,"its excellent i cant belive the quality its better that temple run 1 everyone get this app !
",non-info
lenfour,ratingfive,"great follow up game.
",non-info
lenfive,ratingfive,"love all the new stuff.
",non-info
lensixteen,ratingfive,"the first one was great, but i have to say i do like this one better.
",non-info
lensix,ratingthree,"other than that its pretty fun.
",non-info
lennine,ratingfive,"much better then the first,the graphics are amazing!
",non-info
lensix,ratingone,"i have the samsung galaxy s 4g.
",non-info
lenfifteen,ratingfive,"very well done, lots of fun and runs great at full quality on my note 2.
",non-info
leneight,ratingfive,"this is a really fun game to play
",non-info
lentwelve,ratingfive,"it is a awesome game and its better than the first one.
",non-info
lenthirteen,ratingfive,"if you already run the 10 million you still haver to do it again
",non-info
lensix,ratingfour,"it is better than temple run 1.
",non-info
lentwo,ratingfive,"great game
",non-info
lentwelve,ratingfive,"i am experiencing no lag issues and it's a great game.
",non-info
lentwo,ratingfive,"excellent game.
",non-info
lensix,ratingfour,"the game is just simply awesome!
",non-info
lenfour,ratingfive,"the complete tample run.
",non-info
lensix,ratingfour,"i love love love this game!
",non-info
lenfour,ratingfive,"i love this game!
",non-info
leneleven,ratingfive,"very nice game to play when i was its too good.
",non-info
lennine,ratingfive,"even better than temple run 1 i love this game!
",non-info
lentwelve,ratingfive,"awesome game and so much more fun than the first temple run.
",non-info
lennine,ratingfour,"i love that there are no or little ads.
",non-info
lenfive,ratingfive,"vvvvvvvip games i love it
",non-info
lenfive,ratingfive,"super game i love it
",non-info
lensix,ratingone,"please i want play this games,,,,!
",non-info
lennine,ratingfive,"very very nice i cannot stop to play thanx
",non-info
lensix,ratingfive,"nice addition to the last one
",non-info
lenthree,ratingfive,"great great great
",non-info
lensix,ratingfive,"works well, addictive, fun, well presented.
",non-info
lensix,ratingfive,"brilliant love this game sooo much!
",non-info
lenfour,ratingfive,"i love thus game
",non-info
lenten,ratingfive,"this app is 1 of the greatest i love this game
",non-info
lenfifteen,ratingfive,"i was addicted to the first temple run and now i'm addicted to this!
",non-info
lentwo,ratingfour,"good game.
",non-info
lenseven,ratingfour,"bit repetitive but a great time waster
",non-info
lenseven,ratingfive,"i like it but its really confusing.
",non-info
lennine,ratingfive,"thx  best game i ever played in my life .
",non-info
lenten,ratingfive,"this game is so much better than the first one!
",non-info
lentwo,ratingfive,"temple run 2
",non-info
lenfour,ratingfive,"loce the improved graphics
",non-info
lenten,ratingthree,"fun and good improvememts from original but still seeing bugs.
",non-info
leneight,ratingfive,"best game i played in a long while
",non-info
leneight,ratingfive,"wanna give big hug to this software devoloper
",non-info
lentwo,ratingfive,"awesome game.
",non-info
lentwentythree,ratingfive,"great graphics, very addictive, awesome recommended it to all my friends and they installed it and said it was awesome so well done!
",non-info
lennine,ratingfive,"way better than temple run fully upgraded no problem
",non-info
lenseven,ratingfive,"i love this game best game ever
",non-info
lenfive,ratingfive,"nice games very,,,very nice
",non-info
lenfour,ratingfive,"could play all day.
",non-info
lensix,ratingfive,"graphics and animations are too good.
",non-info
lensix,ratingfive,"so much better than temple run
",non-info
lenfive,ratingfour,"seems pretty cool, faster too !
",non-info
lenseven,ratingfour,"so awesome way better then the other!
",non-info
leneight,ratingfive,"but i still like the first one better.
",non-info
lenseven,ratingfive,"perfect one hand game to kill time.
",non-info
lenthree,ratingfive,"new paths, features.
",non-info
lensix,ratingfive,"this is a near-perfect game.
",non-info
lenseventeen,ratingfive,"sure it tells u how to play but i luv it and u will luv it to!
",non-info
leneighteen,ratingfour,"this is a great game even better than normal temple run thought that couldn't get any better
",non-info
lenfive,ratingfive,"super awsome cant wait for tr3 !
",non-info
lenfour,ratingfour,"overall a good game.
",non-info
lenseven,ratingfive,"better and more addicting then the first!
",non-info
lenfour,ratingfive,"mister jones good  game
",non-info
lentwo,ratingfive,"great game!
",non-info
lenfive,ratingone,"the game itself is fine.
",non-info
lentwelve,ratingfive,"i think temple run 2 is a great experience all the way through!.
",non-info
lentwo,ratingfive,"great game
",non-info
lenfive,ratingfive,"passes down time very well!
",non-info
leneleven,ratingfive,"u dont even have to buy anyything like in other games
",non-info
lenfive,ratingfour,"the first is way better.
",non-info
lenfour,ratingfive,"thanks for sharing this
",non-info
lenseven,ratingfive,"the o's will not stop finishing.
",non-info
lennine,ratingfive,"better than the first, and the first was great.
",non-info
lenfour,ratingfive,"i love this game!
",non-info
leneight,ratingfour,"have played my battery out more than once.
",non-info
lenfive,ratingfour,"tried this and its addicting.
",non-info
lennine,ratingfour,"a lot of solid improvements over the last version.
",non-info
lenfive,ratingfive,"i like the new monkey.  !
",non-info
lenseven,ratingfive,"way better than the first temple run!
",non-info
lennine,ratingfive,"really a great ga,e , ,   enjoy it very much
",non-info
lenfive,ratingfour,"i really like this game.
",non-info
lenfour,ratingfive,"really fun and addicting
",non-info
leneleven,ratingone,"i up loaded the game and it is tons of fun.
",non-info
lentwo,ratingfive,"great game
",non-info
lenten,ratingfive,"this is an excellent sequel to the other temple runs.
",non-info
lenten,ratingtwo,"the first one is better more understanding and kid friendly!
",non-info
lenthree,ratingfive,"addicting and simple.
",non-info
lenfive,ratingone,"emailed customer support on friday 2/8.
",non-info
lenfour,ratingfive,"greatt i love it !
",non-info
lenthree,ratingfive,"loads of fun!
",non-info
leneight,ratingfive,"but the bad part is losing the game.
",non-info
lenfour,ratingfive,"game is mindblowingly awesome.
",non-info
lenseven,ratingfive,"easy without being too simple, quite addictive!
",non-info
leneleven,ratingfive,"the best game app i have found for free so far.
",non-info
lenten,ratingfive,"im enjoying it more than before and its more addictive
",non-info
lenseventeen,ratingfour,"temple run 2 is a combination of subway surfer, agent dash and rail rush (according to my knowledge).
",non-info
lentwo,ratingfive,"nice game
",non-info
lenfive,ratingone,"really diappointed by this app :(
",non-info
lentwelve,ratingfive,"this is one of the best games on the google play store
",non-info
lennine,ratingone,"i have refrained from giving it a bad rating.
",non-info
lentwo,ratingfive,"great game
",non-info
lensix,ratingfive,"one of the most addicting games.
",non-info
lentwentyfour,ratingfive,"i must say, this is absolutely one of the best phone games out there, it is very fun and easy, yet frustrating and hard.
",non-info
lensix,ratingfour,"a lot better than temple run 1
",non-info
lensix,ratingfive,"wayyy better than the first one!
",non-info
lenseven,ratingfive,"better than the first-just as fun.
",non-info
lentwo,ratingfive,"loooveee iittt!
",non-info
lenthree,ratingfive,"love the upgrade
",non-info
lenthree,ratingfive,"freaking awesome game
",non-info
lentwelve,ratingfive,"great update,  graphics are awesome and its rum smooth on the note 2
",non-info
