Length,Ratings,Review,Relevant
lenfifteen,ratingfive,"it is not the easiest thing to do in this game ,that's for sure.
",non-info
leneight,ratingfive,"other than that, i absolutely love this game.
",non-info
lenfive,ratingfive,"it's a great game...
",non-info
lenthree,ratingthree,"son likes it
",non-info
lenthirteen,ratingthree,"all sums i love it of it listen to a get fish dollars
",non-info
lenthree,ratingfive,"love the game
",non-info
lentwo,ratingfive,"awesome game!
",non-info
lenfour,ratingfive,"this game is tight
",non-info
lenthree,ratingthree,"lg optimus zip
",non-info
lensix,ratingfive,"i love collecting fish and decorations!
",non-info
lenthirteen,ratingfive,"been tapping for a couple years now and have not had any issues.
",non-info
lentwo,ratingfive,"cool game
",non-info
lentwo,ratingfive,"great game!
",non-info
lensix,ratingfive,"i play it all the time
",non-info
lensix,ratingfive,"what happened to tap fish plus?
",non-info
lentwo,ratingfive,"awesome game!!!!!
",non-info
lenfour,ratingfive,"i love this game
",non-info
lenfour,ratingfive,"entertaining to pass time
",non-info
lenthirtyseven,ratingfive,"love tap fish its an awesome game its really like having your own fish to feed and love and you can add neighbors so you can level up i deffinitly say this game is one to download
",non-info
lenthree,ratingfive,"love the game
",non-info
lenthree,ratingfive,"daughter loves it
",non-info
lenseventeen,ratingfive,"my little brother loves to take care of all the fish,cleaning the tank,and breeding them.
",non-info
lenfive,ratingfive,"awesome game i love it
",non-info
lenseven,ratingfour,"my two year old loves this game.
",non-info
lensix,ratingfour,"very addicting and keeps you playing.
",non-info
lentwo,ratingfive,"tap fish
",non-info
lenfive,ratingfive,"a fun and addicting game!
",non-info
lensix,ratingfive,"other than that its outrageously fun
",non-info
lenfifteen,ratingfive,"i enjoy playing this game even though i have a couple issues with the game.
",non-info
lenfourteen,ratingfive,"i like the game, and when you change devices customer support is very helpful.
",non-info
lennine,ratingfive,"she loveswatching the fish swim and the different kinds
",non-info
lentwo,ratingfour,"tap fish
",non-info
lentwo,ratingtwo,"cool game
",non-info
lennine,ratingfive,"barbara in mobile al very therapeutic helps you relax
",non-info
lenthree,ratingfive,"love this game!!!!
",non-info
lentwo,ratingfive,"grt gm
",non-info
lentwo,ratingfive,"fun game
",non-info
lentwo,ratingfive,"fun game.
",non-info
lenfour,ratingfive,"i like the breeding.
",non-info
lennine,ratingtwo,"the game is gud n not boring to ply
",non-info
lentwo,ratingfive,"favorite game.
",non-info
lenfour,ratingfive,"i love this game.
",non-info
lensix,ratingfive,"i play constantly, perfect time killer.
",non-info
lenfive,ratingfive,"hope this is a bug.
",non-info
lennine,ratingfive,"great fun really enjoy taking care of these fish.
",non-info
lenfour,ratingfour,"can't stop playing
",non-info
leneight,ratingone,"it won't let me play my game
",non-info
lenthree,ratingfive,"awesome n addictive!!
",non-info
lensix,ratingone,"dissapointed looked like a cool game.
",non-info
lenthree,ratingfive,"love this app!!!
",non-info
lenthree,ratingfive,"awesome time killer
",non-info
lenten,ratingfive,"so please people feed da lil fish and keep breedn...
",non-info
lenten,ratingfive,"if u like exotic fish and maintain the fish tank...
",non-info
lenfour,ratingfive,"the fun is limitless...
",non-info
leneleven,ratingfive,"love it keeps me occupied fru owt da day highly addictive.
",non-info
lenthree,ratingfive,"an amazing game!
",non-info
lentwo,ratingfive,"great game :-)
",non-info
lenten,ratingfive,"its so fun and very one should have tap fish
",non-info
lenfive,ratingfive,"my daughter loves this game.
",non-info
lenfour,ratingfive,"she loves the colors
",non-info
leneight,ratingfive,"it's so pretty the graphics are great
",non-info
lenthree,ratingfive,"love this game!!!!!
",non-info
lenseven,ratingfive,"this is a fun enjoyable awesome game.
",non-info
leneighteen,ratingfive,"they have even compensated me with me with the coins and fish bucks i would have to give 5 *
",non-info
lensix,ratingfive,"i really enjoy playing this game.
",non-info
leneleven,ratingfive,"tapfish works for me just like cigarettes works for other people...
",non-info
lenseven,ratingfive,"it's relaxes and eases your mind...
",non-info
leneleven,ratingone,"i will return my 5 star rating when you fix these problems!
",non-info
leneight,ratingfour,"it has improved greatly with no freezing problems.
",non-info
lentwentythree,ratingfour,"i've changed phones several times and it's so easy to get all my progress back when i download the game again.
",non-info
lensix,ratingfour,"unlike several of my other games.
",non-info
lenseven,ratingfour,"thanks for making it so user friendly!
",non-info
lenfifteen,ratingfive,"great game, addicting, and i can't stop checking my fish on my spare time.
",non-info
lentwo,ratingfive,"highly recommended
",non-info
lenthree,ratingfive,"breed all fishes
",non-info
lenfour,ratingfive,"the best fish game.
",non-info
lensix,ratingfive,"feed them or they will die!
",non-info
leneleven,ratingfive,"mine died and this game said rate its and recieve 2 fishbucks .
",non-info
lentwo,ratingfive,"great game
",non-info
lenthree,ratingfive,"very entertaining app!
",non-info
lenfour,ratingfive,"i love my fishies!
",non-info
lentwelve,ratingfive,"i like that you have 2 feed the fish in clean the tank?
",non-info
lenfive,ratingfive,"love breeding different fish together.
",non-info
lenfive,ratingfive,"great game i love it
",non-info
lenthree,ratingfive,"really cool game
",non-info
lentwo,ratingfive,"fun game.
",non-info
lenten,ratingfive,"i play it with my 3yr old and she loves it.
",non-info
lenthree,ratingfive,"love tap fish..
",non-info
leneight,ratingthree,"my son loves this game but he's 5!
",non-info
lenfive,ratingone,"update was a complete fail!!!!
",non-info
lentwelve,ratingone,"yet another amazing game ruined because of laziness and lack of effort..!..
",non-info
lenfour,ratingfive,"i love this game.
",non-info
lenfive,ratingfive,"it is ao much fun.
",non-info
lenfive,ratingfive,"i really enjoy this game
",non-info
lenfour,ratingone,"help us save data.
",non-info
lentwo,ratingfive,"awesome game
",non-info
lenten,ratingfive,"i live this game i play it all the time
",non-info
lennine,ratingfive,"love how u can make it ur wall paper
",non-info
lentwo,ratingfive,"great game
",non-info
lenten,ratingfive,"u don't need a real fish tank with this.
",non-info
lenfive,ratingfive,"hours and hours of fun.
",non-info
lentwo,ratingfive,"fun game
",non-info
leneighteen,ratingfive,"wonderful game but i don't like how u have to update it or u can't play
",non-info
lentwo,ratingfive,"tap fish
",non-info
lentwo,ratingfour,"fun game.
",non-info
lenthree,ratingfive,"fun and addictive
",non-info
lentwentyfour,ratingfive,"my son and i enjoy this game a lot, good teaching tool for starting to take care of a pet, even if its virtual
",non-info
lenfour,ratingfive,"i love my fishies
",non-info
lennineteen,ratingfour,"it really cool  and fun put all the rich cost fish bucks but other why's its epicly awesome
",non-info
lennine,ratingfive,"it's a great game i love it's
",non-info
lenthree,ratingfive,"hours of fun!
",non-info
lentwo,ratingfive,"great game!
",non-info
lenfour,ratingfive,"i love this game!
",non-info
lenfour,ratingfour,"i love this game!
",non-info
lentwelve,ratingfour,"it gives me something to do between classes and is very addicting (:
",non-info
lenfourteen,ratingfive,"i wish i wish i was a fish a fish i wish i was
",non-info
lenfive,ratingfive,"very addictive and fun game.
",non-info
lenseven,ratingfive,"allmost like they become your real pets
",non-info
lenthree,ratingfour,"k nice game
",non-info
lenfive,ratingfive,"good game fun and addicting
",non-info
lenfive,ratingfive,"i play all the time.
",non-info
lenthirteen,ratingfive,"this game is so fun and and i love this game so fun
",non-info
lenfourteen,ratingone,"i used to love this game and play it every day untill this ''update''
",non-info
lensix,ratingone,"came along now i cant play?!
",non-info
lenthree,ratingone,"1 star untill fixed!
",non-info
lenthree,ratingfive,"great time killer!
",non-info
lenfive,ratingfive,"it's fun and easy :)
",non-info
lentwentytwo,ratingfive,"i love it but sadly i uninstalled because i work more than play but its a great game i'd recommend it
",non-info
lenfive,ratingfive,"good way to waste time.
",non-info
lentwo,ratingfive,"cool game
",non-info
leneight,ratingfive,"buena juego, keeps me entertained during boring days.
",non-info
lentwo,ratingfive,"great game
",non-info
lenfour,ratingone,"why is tapfish disabled
",non-info
lenthree,ratingfive,"love this game
",non-info
lenseven,ratingfive,"i think it s a fun game.
",non-info
lensixty,ratingfive,"i love thise game its so much fun!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!:-):-):-):-):-):-):-):-):-):-):-):-):-)b-)b-)b-)b-)b-)b-)b-)b-)b-):-$b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-):-$b-):-$b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-)b-):-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*:-*
",non-info
lennine,ratingfour,"other than that it's a lot of fun
",non-info
lenseven,ratingfive,"i love it please i need neighbors
",non-info
lenfourteen,ratingfive,"still a fun game, my kids enjoy helping me take care of the fish.
",non-info
lensix,ratingfive,"this is the sweetest game ever!
",non-info
leneleven,ratingfour,"good fun for a few weeks, then the novelty wears off
",non-info
lenfour,ratingfive,"great app, very addicting
",non-info
lenseventeen,ratingfive,"this game is so fun and addictive i love it let your kids get it builds responsibility
",non-info
lentwo,ratingfive,"nice game
",non-info
lenthirteen,ratingfive,"this game is a great way to have fun and take away boredom
",non-info
lentwo,ratingfive,"great game
",non-info
lenfour,ratingfour,"good  fun to play
",non-info
lentwo,ratingfive,"great game
",non-info
leneight,ratingthree,"pls fix cos don't want to uninstall.
",non-info
lennine,ratingfour,"i dont have enough time to play like that.
",non-info
lenthree,ratingfive,"nice to play.
",non-info
lensixteen,ratingfive,"i play this game all the time and it is the funnest game on my phone.
",non-info
lenseven,ratingfive,"awesome feels like i really have fish
",non-info
lensix,ratingfour,"good way to pass the time
",non-info
lentwelve,ratingfive,"u can also sell and buy fishes and visit ur neighbor tank
",non-info
lenthree,ratingfive,"love this game! !
",non-info
lenfour,ratingfive,"very addicting super amazing!
",non-info
lentwo,ratingfive,"awesome game
",non-info
lenthirteen,ratingfive,"one of the best interactive game i've played since getting the phone.
",non-info
lenfour,ratingone,"please get it sorted!
",non-info
lenfive,ratingfive,"very entertaining very good note
",non-info
lenseven,ratingfive,"this game is awesome, excellent, and amazing!
",non-info
lenfour,ratingfive,"i love this game
",non-info
lenthree,ratingfive,"youve been warned
",non-info
lensixteen,ratingfive,"i love this game it like i really have pets i need to take care of
",non-info
lentwo,ratingfive,"fun game
",non-info
leneight,ratingfive,"this is one fun game everyone can enjoy
",non-info
lenthree,ratingfour,"fun casual game
",non-info
lenthree,ratingfive,"vary good game.
",non-info
