Length,Ratings,Review,Relevant
lentwelve,ratingfive,"It's so fast and is really accurate and corrects so well
",non-info
lenthirteen,ratingthree,"Please fix the minor bug, other than that it's an excellent app.
",non-info
lentwentytwo,ratingfive,"I use dual languages and English is always the first choice despite me writing much more and frequently in the other language.
",non-info
leneight,ratingfour,"It's one of the best keyboard ever.
",non-info
lenten,ratingfour,"I can never go back to the original stocked keyboard.
",non-info
lenfour,ratingfour,"It was worth purchasing
",non-info
lensix,ratingfive,"Had first tried the trial version.
",non-info
lentwelve,ratingfive,"After the trial, directly purchased the full version without any second thoughts.
",non-info
lensix,ratingfive,"It made me lazy in typing.
",non-info
leneleven,ratingfive,"Hope there will be such programs for the desktop or laptops.
",non-info
lentwo,ratingfour,"Super app.
",non-info
lenfifteen,ratingfive,"This keyboard is GREAT,  incredibly accurate, even for a fat finger (thumb) typist like me.
",non-info
lenfour,ratingfive,"Predictions are nearly flawless.
",non-info
lennine,ratingfive,"Beats the heck of any other keyboard out there
",non-info
lensix,ratingfive,"Keyboard, the best I have seen.
",non-info
lenten,ratingfive,"Unbelievable predictions, it sometimes guesses exactly what you're thinking!
",non-info
lennine,ratingfive,"100x better than the stock Samsung keyboard, a must buy!
",non-info
lenfive,ratingtwo,"Hoping this gets fixed soon -
",non-info
lentwentyfive,ratingtwo,"3 weeks without even a response from SwiftKey suggests they may be more interested in their Flow version than making sure the current one works though.
",non-info
leneight,ratingone,"so I'm not liking it so far.
",non-info
lenfive,ratingfive,"Makes messaging so much easier
",non-info
lenten,ratingfive,"Makes entering text a joy rather than a fiddly chore.
",non-info
lenseven,ratingfive,"So many good things about the design.
",non-info
lennine,ratingone,"i can't believe I paid for this keyboard.
",non-info
lenten,ratingone,"it is truly the worst keyboard ever on a galaxy S3.
",non-info
lennine,ratingone,"i hate it and I want my money back.
",non-info
lenten,ratingone,"uninstalling and would give it zero stars if i could.
",non-info
lenseven,ratingfive,"I wish I would've downloaded sooner.
",non-info
lentwenty,ratingfive,"I bought this even though my phone came with Swype, because the word predictions are way faster than on Swype.
",non-info
lentwentyseven,ratingfive,"The Swype might seem faster than normal, but text predictions on this App are always better, so I can actually text faster because of it, 2nd to none.
",non-info
lentwelve,ratingfive,"The android keyboard is nice, however the SwiftKey keyboard is even better!
",non-info
lenthirteen,ratingfive,"With it's features, I have gotten used to SwiftKey in a day.
",non-info
leneighteen,ratingfive,"I type fast and often miss the space bar and string words together, this makes it a breeze
",non-info
lennine,ratingone,"Very frustrating and defeats the point of the keyboard.
",non-info
lenthree,ratingone,"Otherwise pretty good!
",non-info
lennineteen,ratingthree,"To be fair, i've only been using swiftkey for a few days, but it's not for me.
",non-info
lenten,ratingthree,"Maybe i just used the standard keyboard for too long.
",non-info
lensixteen,ratingthree,"It's a good app that does exactly what it says, but it has its downfalls.
",non-info
lenfourteen,ratingthree,"But like I said, I've only been using it for a few days.
",non-info
lensixteen,ratingthree,"I'll keep using it for a few more and see if it grows on me.
",non-info
lensixteen,ratingfive,"The shortcuts to the punctuations; the word predictions; the clean layout and look of the keys...
",non-info
lensix,ratingfive,"It's absolutely worth the purchase!
",non-info
lenfourteen,ratingfive,"After one weeks use:  39% more efficient 10.143 keystrokes saved 1.941 typos corrected 94 words predicted 1.037 words completed
",non-info
lenfive,ratingfive,"This is a great keyboard.
",non-info
lentwo,ratingfive,"Great app!
",non-info
leneight,ratingfive,"Without a doubt, this has been the best.
",non-info
lenfifteen,ratingfive,"I've tried go, swipe, fat, and I come back to SwiftKey keyboard every time.
",non-info
lenthirtythree,ratingfive,"I have been using the paid version for about 2 years and they have improved to the point where the talk to text feature is unmatched by anyone, no errors, it knows me well.
",non-info
lentwentytwo,ratingfive,"I also love how it translates as you speak, and allows me to pause and think about what I will say next.
",non-info
lenten,ratingfive,"Just go straight to the paid version, money well spent
",non-info
lensix,ratingfive,"Best keyboard app on the market
",non-info
lenfour,ratingfive,"Now it's perfect!
",non-info
lenthree,ratingfive,"Predictions are awesome.
",non-info
lenfive,ratingfive,"Thanks for the great keyboard!
",non-info
leneleven,ratingfive,"This is truly the BEST app I have on my phone.
",non-info
lensixteen,ratingfive,"It is worth the few bucks, trust me - get it and you will NOT be disapointed ....
",non-info
lenfive,ratingfive,"Works flawless on my Motorola XT890.
",non-info
lentwelve,ratingfive,"I finally discovered joy of SMS, email, WhatsApp, etc. I love it.
",non-info
lenfifteen,ratingfour,"This is why I rate 4 stars, it's been like that for too long now.
",non-info
lentwo,ratingfour,"Otherwise great!
",non-info
lenthree,ratingfive,"Best keyboard replacement.
",non-info
lenseven,ratingfive,"Best keyboard app in the android market!!
",non-info
lensix,ratingfive,"Absolutely worth every cent of it.
",non-info
lenthree,ratingfive,"Best keyboard ever!
",non-info
leneight,ratingthree,"Had to remove and use the stock keyboard.
",non-info
lensix,ratingfive,"But still best keyboard hands down!!!
",non-info
lentwo,ratingfive,"Cursor Arrows!
",non-info
lenten,ratingone,"its  garbage it's no different than the original typing.
",non-info
lennineteen,ratingfive,"Simply the best keyboard for Android phones, though I can't get mine to stop vibrating when I type.
",non-info
lentwo,ratingtwo,"Wayyyy better.
",non-info
lentwelve,ratingone,"the prediction is near perfect but i like typing the whole word.
",non-info
lenfour,ratingone,"call me old fashioned.
",non-info
lenthree,ratingone,"love the layout.
",non-info
lenthree,ratingone,"everything else perfect.
",non-info
lenthirtynine,ratingfive,"Nor do I buy apps, but with the frustration from the poor keyboard that came stock on my razr,  I was so happy with SwiftKey I didn't wait for the trial to end,  I just bought the app.
",non-info
lenten,ratingfive,"I am thinking of getting it for my tablet too.
",non-info
lennine,ratingone,"Please fix this so I can use it again
",non-info
lenseven,ratingfive,"The best keyboard I've ever had!
",non-info
lentwenty,ratingfive,"Just finished up the trial version yesterday and found how difficult it was to go back to my old keyboard.
",non-info
lentwelve,ratingfour,"I like the SwiftKey overall and use it as my daily driver.
",non-info
leneleven,ratingfour,"But it's got warts (on both my Razr and Prime):
",non-info
lenfour,ratingfour,"Really wearing me out.
",non-info
lennine,ratingfive,"If you have the galaxy s3 you need this app.
",non-info
lenfour,ratingfive,"Great app very accurate
",non-info
lensix,ratingthree,"This is a decent keyboard app.
",non-info
lenten,ratingthree,"The predicted words database can be pretty impressive at times.
",non-info
lensix,ratingthree,"This would seriously speed up typing.
",non-info
lensixteen,ratingthree,"If you could provide this update, I will be more than happy to reevaluate my rating.
",non-info
lenthirteen,ratingfour,"This app fixes the only thing iphones have over android - a good keyboard.
",non-info
leneleven,ratingfour,"To bring this rating up to 5 stars please change these 2 things:
",non-info
lentwenty,ratingfive,"Awesome app, I can type so much for faster than before, but it makes typing alot more comfortable and convenient.
",non-info
lenfour,ratingfive,"I love this keyboard.
",non-info
leneight,ratingfive,"I have to do it everyday, really annoying.
",non-info
lenfifteen,ratingfive,"It might be an Android issue, but still there should be a solution for it.
",non-info
lenthirteen,ratingfive,"This app is by far the most incredible app I have ever used.
",non-info
lenthree,ratingfive,"Predictions are perfect.
",non-info
lenthirteen,ratingfive,"What really won me over was the amount of customization you can use.
",non-info
lennine,ratingfive,"Perfect for any user because you choose your experience.
",non-info
lenseven,ratingfive,"Very nicely done developer, continue your work!
",non-info
lenfour,ratingfive,"Great app highly recommend...  ^_^
",non-info
lentwentyone,ratingfive,"... One can purchase for any Android touch screen device, maybe of any touch screen system at all; I can't say.
",non-info
lentwentyfour,ratingfive,"What I can say as an Android touch screen user is that this the best piece of mobile software that I have ever downloaded.
",non-info
lennine,ratingfive,"It has saved me over 60,000 key strokes to date.
",non-info
lensix,ratingfive,"That is a fantasticly huge amount.
",non-info
leneight,ratingfive,"Try to just tap at your screen 60,000 times.
",non-info
lenten,ratingfive,"Your battery will die many times over before you finish.
",non-info
lenten,ratingfive,"Time is arguably priceless and SwiftKey has saved me much.
",non-info
leneight,ratingfive,"Other than that it's an awesome keyboard!!
",non-info
lensix,ratingfive,"Keep up the good work guys =)
",non-info
lenseven,ratingfive,"You will not regret buying this app.
",non-info
lenfive,ratingfive,"Easy, efficient and absolutely brilliant!
",non-info
lenfourteen,ratingfive,"I've installed it on Android and tab and can NOT function without it!
",non-info
lenthree,ratingfive,"Best keyboard out!
",non-info
lenfiftythree,ratingfive,"Got the trial, tryed a few other keyboards when it ran out, nothing can compare, has increased my typing efficiency by 47%, or so says the cool stat sheet, awsome predictions/corrections, nice themes, works well sideways, first thing I've ever bought from the app market., well worth it, 5 star all the way.
",non-info
lenthree,ratingfive,"Its beyond great
",non-info
lentwentynine,ratingfive,"All the reviews on this keyboard are pretty accurate this keyboard is accurate, and that's one thing I missed about my old iPhone, this keyboard seems even better.
",non-info
lenfifteen,ratingfive,"I love the accuracy of I love the way you can change the themes. I
",non-info
lentwelve,ratingfive,"see why this is the number one payed app on the market.
",non-info
lennineteen,ratingfive,"I'm a fast typer and it amazes me as I look back how and see no typo problems.
",non-info
lenfourteen,ratingfive,"With the stock Samsung keyboard I always had to go back and correct things.
",non-info
lenthirteen,ratingfive,"This keyboard is awesome & if you don't have it your missing out.
",non-info
lensix,ratingfour,"If this is added then 5 stars
",non-info
lenten,ratingfive,"This App turns a phone into a genuine pocket computer.
",non-info
lenseven,ratingfive,"I couldn't live without it now.
",non-info
lenthirteen,ratingfive,"I'd love to be able to give feedback to the developers though.
",non-info
leneight,ratingfive,"Overall a massive improvement over the Android keyboard.
",non-info
lentwentythree,ratingfive,"If you're a fast typer like me and hate having to fix auto correct errors then this is the app for you.
",non-info
