Length,Ratings,Review,Relevant
lenfive,ratingfour,"This is excellent my friend
",non-info
lenten,ratingone,"Before the last updated is better than the last one.
",non-info
leneight,ratingone,"Pretty please a better update faster as possible.
",non-info
lenfourteen,ratingtwo,"This is terrible for the last few days Facebook has been acting extra terrible .
",non-info
lentwo,ratingone,"Utter shite.
",non-info
lennine,ratingone,"Testing of updates needs improving before software is released.
",non-info
lenfour,ratingone,"Worst app in market.
",non-info
lentwo,ratingfour,"Useful apps
",non-info
lensix,ratingtwo,"Regardless though gotta hv my fb.
",non-info
lensix,ratingfour,"Very usefull and fast FB browser . :-)
",non-info
lenseven,ratingthree,"Nice app but needs to be updated
",non-info
lentwelve,ratingone,"stays updated, faster loading, pics dont freeze & they LISTEN TO THEIR USERS.
",non-info
lentwo,ratingone,"Simply crap.
",non-info
lenfive,ratingtwo,"The app is ok otherwise .
",non-info
lenfour,ratingtwo,"Fix and ill reinstall.
",non-info
lenseven,ratingone,"It's the worst won't run
",non-info
lentwo,ratingone,"bad version.
",non-info
lenfive,ratingtwo,"After installation it becom 30mb+ size .
",non-info
lensix,ratingthree,"So better try to fix this:-(
",non-info
lenseven,ratingone,"Pls give me the old version back.
",non-info
leneight,ratingfour,"This update is very good about other update
",non-info
leneight,ratingthree,"Timeline is so  great love the new app
",non-info
lenthirteen,ratingone,"For 2 days, I have not been able to use Facebook on my mobile.
",non-info
lennine,ratingtwo,"Its not wrking 4 me eithr this is reali suck!
",non-info
lenfour,ratingone,"Another update, another mess.
",non-info
lenfive,ratingtwo,"was fine before last update
",non-info
lentwelve,ratingthree,"I am getting sick and tired of the app often not refreshing.
",non-info
lenthree,ratingfour,"Improvement builds perfection.
",non-info
leneight,ratingfour,"And these guys are doing a great job.
",non-info
leneighteen,ratingtwo,"I find myself accessing the regular site often to do things that should be simple to do here.
",non-info
lenfive,ratingfour,"It saves battery and data.
",non-info
lennine,ratingfour,"other apps run faster when FB isnt always active.
",non-info
lennine,ratingone,"Not on the app, or my phones web brownser.
",non-info
lensix,ratingtwo,"This app STILL f***ing sucks.
",non-info
lennine,ratingone,"Can you get a version that just plain works??
",non-info
lenfive,ratingtwo,"It isn't my connection!!
",non-info
lennine,ratingfour,"It's great nd fast to use on 2g network
",non-info
lensix,ratingtwo,"Get it together Facebook seriously, please!
",non-info
lentwelve,ratingone,"What in Christ's name have you moron developers done to FB
",non-info
lenfive,ratingtwo,"The new update is terrible.
",non-info
lennine,ratingtwo,"I uninstalled and reinstalled twice with the same results.
",non-info
lenthree,ratingfour,"Best baaghi balagan
",non-info
lentwo,ratingfour,"Awesome app .
",non-info
lenseven,ratingfour,"Its really a great application for android.
",non-info
lenfive,ratingfour,"Much better than precious versions
",non-info
lenthirtyfive,ratingtwo,"After the first time I tell the app that I do not want to import my contacts I would prefer it not ask every freaking time I open the app up, its ef'in retarded.
",non-info
lensix,ratingfour,"I have always loved this app
",non-info
leneighteen,ratingone,"Everyone is complaining about so FIX IT ALREADY because your new update didn't f***in do it!
",non-info
leneleven,ratingthree,"I end up using my browser anyway most of the time.
",non-info
lensix,ratingfour,"Working Quite nice after new updates.
",non-info
lenfive,ratingfour,"Fix are looking real nice.
",non-info
lensix,ratingone,"I have to use friend caster.
",non-info
lenthree,ratingone,"Minus three stars.
",non-info
lensix,ratingthree,"New update seems to b faster.
",non-info
leneleven,ratingone,"Just stop this app if u can't make anything sensible.
",non-info
lenfour,ratingthree,"This is absolutely insane.
",non-info
lensix,ratingone,"Saves maybe half of your likes.
",non-info
lenfortytwo,ratingone,"Why can't u guys get it together if u Wana compete w apple you really need to do a better job seriously they're version is 100 times better wonder if we all delete it would you make it better then hmmm
",non-info
leneight,ratingone,"A lot of updates and never one good.
",non-info
lenfour,ratingone,"They are consistently bad.
",non-info
lentwelve,ratingone,"Fix it or i hv to use fb from my phones browser.
",non-info
leneight,ratingone,"you ruined it with the last update smh
",non-info
lennine,ratingfour,"Very easy way to check facebook on the go.
",non-info
lennineteen,ratingtwo,"Since I upgraded the new upgrade on fb there's some things I realize I can't do anymore.
",non-info
lenfour,ratingtwo,"old version was better
",non-info
lenfive,ratingtwo,"Typical of everything Facebook really.
",non-info
lensix,ratingthree,"Its okay if you like facebook
",non-info
leneight,ratingfour,"I love staying connecting with the facebook app
",non-info
leneight,ratingthree,"Please do some fast,light and reliable application
",non-info
lentwelve,ratingone,"Withdraw it and let people use a working solution - the previous version.
",non-info
lenfour,ratingone,"Bring back previous version.
",non-info
leneight,ratingone,"Ever since the update this app is horrible.
",non-info
leneight,ratingtwo,"when just before the update it worked fine.
",non-info
lenfive,ratingfour,"The share feature is good!
",non-info
lentwelve,ratingtwo,"Facebook emplyes get payed for nothing, couse that's what they do.
",non-info
lenfour,ratingone,"The worst since update!
",non-info
lensix,ratingone,"This is a bunch of BS!
",non-info
lenfive,ratingfour,"This version is very smooth
",non-info
lensix,ratingone,"Concentrate on speed because speed matters.
",non-info
lenten,ratingone,"Old version worked better but still EXTREMELY disappointed and annoyed.
",non-info
lenten,ratingone,"It is much more faster to brows with default browser
",non-info
lenfifteen,ratingtwo,"Overall,  this application has a lot of problems due to straying from the working formula.
",non-info
lentwentyone,ratingone,"Poorest app , I ever operate, new update is not good, recommend not to download, I going to uninstall that, bakwas app.
",non-info
lenthree,ratingone,"Lame facebook, lame.
",non-info
lenseven,ratingtwo,"Hopefully the native app update comes soon.
",non-info
lenten,ratingfour,"It works on my phone (HTC wildfire s) with troubles
",non-info
lenfive,ratingone,"And web isnt working either.
",non-info
lenthirteen,ratingone,"At least it didn't push them into my google contacts this time.
",non-info
lensix,ratingfour,"I didn't like new facebook .....
",non-info
lenfive,ratingone,"this app needs improvement ASAP.
",non-info
lenfour,ratingone,"Doesnt deserve any star.
",non-info
lenthirteen,ratingone,"Its been like this for about a month now and still no fix.
",non-info
lensix,ratingfour,"Ok but updates should be improved
",non-info
lensix,ratingone,"I won't install this again.
",non-info
lennine,ratingfour,"I recommend using this app never gives me problems..
",non-info
lennine,ratingone,"getting really frustrated bout to delete fix soon please :-)
",non-info
leneleven,ratingone,"So much bugs and features missing compared to the mobile version.
",non-info
lenfive,ratingone,"I absolutely hate this app.
",non-info
lensix,ratingone,"Mobile site sucks just as bad.
",non-info
lenseven,ratingfour,"its always the best of alk sites!!!!!!
",non-info
lennine,ratingone,"When are you ever going to update this mess?
",non-info
lenfive,ratingthree,"Hope this gets fixed soon!
",non-info
leneleven,ratingone,"I don't usually have problems but this is my 1st time.
",non-info
leneight,ratingone,"Update soon or ill delegate the whole thing
",non-info
lenseven,ratingfour,"Dis app is good bt not best
",non-info
leneleven,ratingfour,"I love facebook it is the best social site right now!!!
",non-info
lenseven,ratingfour,"Cool, last update is better than before.
",non-info
lenfourteen,ratingfour,"I love the new update of facebook now its really fast more update pls.
",non-info
lenfifteen,ratingfour,"Theres some little bit bugs that need to fix but overall great app for me :)
",non-info
lensixteen,ratingfour,"this update is great as it's faster than the past and the interface is changed.
",non-info
lenfive,ratingtwo,"This live updating is awful!
",non-info
leneleven,ratingtwo,"So now i'm downgrading this app from 4 stars to 2 stars.
",non-info
lensix,ratingtwo,"Come on with these crappy updates.
",non-info
lenseven,ratingfour,"But recently its been garbage very disappointed
",non-info
lenfour,ratingfour,"like it soo much <3 :)
",non-info
lenfourteen,ratingfour,"I have tried both apps on my Smartfren Andro, cheap Android with 1 Ghz processor.
",non-info
lenfifteen,ratingfour,"Facebook official app is more fast when we got notification, because this app use push.
",non-info
lensix,ratingfour,"tell me how that makes sense?
",non-info
lenseventeen,ratingthree,"it didn't say that on my old phone (the LG Esteem) please fix 3 stars till fixed
",non-info
lenthirteen,ratingthree,"Now come on I'm on high speed virgin wireless on a Nexus 10.
",non-info
lenfive,ratingthree,"Rating refers to latest update.
",non-info
lenfive,ratingthree,"Fix, please for Galaxy Note 1.
",non-info
lenseven,ratingthree,"Will use full internet site till then.
",non-info
leneighteen,ratingfour,"You would think the FB app should be one of the best contributing apps in the Play Store.....
",non-info
lenfive,ratingfour,"This is an awesome app.
",non-info
lennine,ratingfour,"no longer i need to use the regular Internet;)
",non-info
lenthirteen,ratingthree,"I think there may be a bug or glitch in the last update.
",non-info
lenfifteen,ratingfour,"The app basically keeps you connected and updated about your family and friends via Facebook.
",non-info
lensix,ratingfour,"You can do watever you like..
",non-info
lenseven,ratingfour,"I gave u a bad review previously...
",non-info
lentwo,ratingfour,"Excellnt application
",non-info
lentwentyeight,ratingfour,"I love the new pop-up post viewer and how the new posts on the feed are moved to the top rather than automatically updating the entire window.
",non-info
lenfour,ratingfour,"More efficient and faster
",non-info
lennine,ratingfour,"It works so good on my tablet really happy!!!!!!!
",non-info
lenthirteen,ratingone,"Every time there is an update the app just goes further down hill.
",non-info
